date,state,roc
2020-05-07,Kansas,0.03878883831387303
2020-05-07,Kentucky,0.07642124883504198
2020-05-07,Idaho,0.021390284192428277
2020-05-07,Louisiana,0.029903254177660488
2020-05-07,Maine,0.01252518598884067
2020-05-07,Indiana,0.03949747787189484
2020-05-07,Minnesota,0.03748828491096523
2020-05-07,Colorado,0.0
2020-05-07,South Carolina,0.039718200477062204
2020-05-07,Florida,0.03593145384190155
2020-05-07,Northern Mariana Islands,0.02749003984063747
2020-05-07,Michigan,0.03193430656934315
2020-05-07,Georgia,0.023422251138581762
2020-05-07,Nevada,0.03955457603526269
2020-05-07,Rhode Island,0.02674323215750607
2020-05-07,Pennsylvania,0.030612244897959107
2020-05-07,Guam,0.12135922330097082
2020-05-07,Ohio,0.0436846450192625
2020-05-07,Puerto Rico,0.033604452054794454
2020-05-07,Maryland,0.01501154734411081
2020-05-07,Iowa,0.0
2020-05-07,Montana,0.06657831629433297
2020-05-07,New Mexico,0.021601188065343502
2020-05-07,South Dakota,0.023090586145648295
2020-05-07,Alabama,0.06682919833644063
2020-05-07,Nebraska,0.012522361359570633
2020-05-06,Illinois,0.04346037839319994
2020-05-06,North Dakota,0.0027624309392264568
2020-05-06,Washington,0.05048982667671442
2020-05-06,District of Columbia,0.018731117824773325
2020-05-06,Oklahoma,0.02742841851752753
2020-05-06,Oregon,0.029180767511653105
2020-05-06,Delaware,0.018182450285078477
2020-05-06,North Carolina,0.024400162667751024
2020-05-06,Missouri,0.029841133533705433
2020-05-06,Arizona,0.021169354838709742
2020-05-06,New Hampshire,0.03147223483129058
2020-05-06,Vermont,0.0017937219730941312
2020-05-06,New Jersey,0.0016393442622950616
2020-05-06,New York,0.011793611793611714
2020-05-06,Connecticut,0.04370707341004376
2020-05-06,Wisconsin,0.03632331978248238
2020-05-06,Virginia,0.09615628567804135
2020-05-06,Arkansas,0.07827050997782714
2020-05-06,Virgin Islands,0.0004099200655871549
2020-05-06,Wyoming,0.014919663351185886
2020-05-06,California,0.02582368655387346
2020-05-06,Tennessee,0.042518883136722474
2020-05-06,Alaska,0.030352505792166085
2020-05-06,Texas,0.019906489090393942
2020-05-06,Utah,0.08691099476439801
2020-05-06,Mississippi,0.03175263449805876
2020-05-06,West Virginia,0.04005102040816322
2020-05-06,Hawaii,0.004424778761061843
2020-05-06,Massachusetts,0.10210830921868541
2020-05-06,Kansas,0.026862259477995698
2020-05-06,Kentucky,0.051515151515151514
2020-05-06,Idaho,0.020851555408862188
2020-05-06,Louisiana,0.06233988044406491
2020-05-06,Maine,0.014538786574184837
2020-05-06,Indiana,0.05420252700970529
2020-05-06,Minnesota,0.04155374887082197
2020-05-06,Colorado,0.0
2020-05-06,South Carolina,0.031585125113375634
2020-05-06,Florida,0.02748132337246534
2020-05-06,Northern Mariana Islands,0.021713842574641262
2020-05-06,Michigan,0.026263965919138377
2020-05-06,Georgia,0.11570247933884303
2020-05-06,Nevada,0.03648739120731981
2020-05-06,Rhode Island,0.03691275167785224
2020-05-06,Pennsylvania,0.024554455445544576
2020-05-06,Guam,0.05050505050505061
2020-05-06,Ohio,0.03595675960714528
2020-05-06,Puerto Rico,0.03147649616897907
2020-05-06,Maryland,0.007963594994311762
2020-05-06,Iowa,0.0
2020-05-06,Montana,0.04910952014673686
2020-05-06,New Mexico,0.016453019690762627
2020-05-06,South Dakota,0.02864583333333326
2020-05-06,Alabama,0.04651162790697683
2020-05-06,Nebraska,0.0229681978798586
2020-05-10,Illinois,0.036394691893312237
2020-05-10,North Dakota,0.008264462809917328
2020-05-10,Washington,0.03299856527977041
2020-05-10,District of Columbia,0.017497034400949074
2020-05-10,Oklahoma,0.024538165311703608
2020-05-10,Oregon,0.025375356744012922
2020-05-10,Delaware,0.0
2020-05-10,North Carolina,0.03374354902739185
2020-05-10,Missouri,0.04565353345841161
2020-05-10,Arizona,0.01734593146241714
2020-05-10,New Hampshire,0.012835558163414973
2020-05-10,Vermont,0.0008952551477170445
2020-05-10,New Jersey,0.0
2020-05-10,New York,0.0009713453132589311
2020-05-10,Connecticut,0.0511751132381848
2020-05-10,Wisconsin,0.032502929339242925
2020-05-10,Virginia,0.06110403888438842
2020-05-10,Arkansas,0.064569195969566
2020-05-10,Virgin Islands,0.07006760909649667
2020-05-10,Wyoming,0.006853305006339294
2020-05-10,California,0.02864583333333326
2020-05-10,Tennessee,0.04041843047867144
2020-05-10,Alaska,0.02752667401113751
2020-05-10,Texas,0.014169618670556439
2020-05-10,Utah,0.06984585741811178
2020-05-10,Mississippi,0.014648568740760703
2020-05-10,West Virginia,0.03679175864606332
2020-05-10,Hawaii,0.0
2020-05-10,Massachusetts,0.06639159789947491
2020-05-10,Kansas,0.015398886827458158
2020-05-10,Kentucky,0.036640592836558294
2020-05-10,Idaho,0.024467130628773814
2020-05-10,Louisiana,0.03161843515541274
2020-05-10,Maine,0.011627175969874282
2020-05-10,Indiana,0.013375021712697555
2020-05-10,Minnesota,0.03295750216825666
2020-05-10,Colorado,0.0
2020-05-10,South Carolina,0.02994569433669514
2020-05-10,Florida,0.03142041028304332
2020-05-10,Northern Mariana Islands,0.017077798861480087
2020-05-10,Michigan,0.019737228564155718
2020-05-10,Georgia,0.029059829059828957
2020-05-10,Nevada,0.02023899235655069
2020-05-10,Rhode Island,0.02111265218061331
2020-05-10,Pennsylvania,0.01662156938538839
2020-05-10,Guam,0.03999676793794449
2020-05-10,Ohio,0.027550663315623725
2020-05-10,Puerto Rico,0.03894800240915486
2020-05-10,Maryland,0.01241534988713311
2020-05-10,Iowa,0.0
2020-05-10,Montana,0.05301449438835948
2020-05-10,New Mexico,0.03640382240135209
2020-05-10,South Dakota,0.009282700421940904
2020-05-10,Alabama,0.039049454078355916
2020-05-10,Nebraska,0.012089810017271052
2020-05-09,Illinois,0.028397565922920975
2020-05-09,North Dakota,0.005464480874316946
2020-05-09,Washington,0.03229166666666661
2020-05-09,District of Columbia,0.011075488195861238
2020-05-09,Oklahoma,0.022897298082510176
2020-05-09,Oregon,0.0164579173473709
2020-05-09,Delaware,0.02342336190118477
2020-05-09,North Carolina,0.015360983102918668
2020-05-09,Missouri,0.030701754385964897
2020-05-09,Arizona,0.022705849736623263
2020-05-09,New Hampshire,0.026504453617206103
2020-05-09,Vermont,0.0
2020-05-09,New Jersey,0.0016366612111293755
2020-05-09,New York,0.02183406113537112
2020-05-09,Connecticut,0.03806565960422126
2020-05-09,Wisconsin,0.029012680712488192
2020-05-09,Virginia,0.058239720798342276
2020-05-09,Arkansas,0.04017770909793317
2020-05-09,Virgin Islands,0.028144744399770216
2020-05-09,Wyoming,0.012354082292482138
2020-05-09,California,0.016877637130801704
2020-05-09,Tennessee,0.037087750870466785
2020-05-09,Alaska,0.014687091515267259
2020-05-09,Texas,0.004406090907015603
2020-05-09,Utah,0.08569713342338292
2020-05-09,Mississippi,0.04331125827814564
2020-05-09,West Virginia,0.038088478826590944
2020-05-09,Hawaii,0.004405286343612369
2020-05-09,Massachusetts,0.07685543440028142
2020-05-09,Kansas,0.02813813265119669
2020-05-09,Kentucky,0.02779984114376499
2020-05-09,Idaho,0.012032127753581978
2020-05-09,Louisiana,0.04675324675324677
2020-05-09,Maine,0.007842576740110463
2020-05-09,Indiana,0.017398011655810786
2020-05-09,Minnesota,0.028547439126784147
2020-05-09,Colorado,0.0
2020-05-09,South Carolina,0.028120919955809898
2020-05-09,Florida,0.01812688821752273
2020-05-09,Northern Mariana Islands,0.02947761194029841
2020-05-09,Michigan,0.01753105858407422
2020-05-09,Georgia,0.038205980066445155
2020-05-09,Nevada,0.018465759206499843
2020-05-09,Rhode Island,0.019770600664050786
2020-05-09,Pennsylvania,0.014068441064638781
2020-05-09,Guam,0.032009944837231075
2020-05-09,Ohio,0.025852193566364257
2020-05-09,Puerto Rico,0.02917874396135267
2020-05-09,Maryland,0.00557413600891854
2020-05-09,Iowa,0.0
2020-05-09,Montana,0.04397193508649777
2020-05-09,New Mexico,0.006523239039076811
2020-05-09,South Dakota,0.024247491638796026
2020-05-09,Alabama,0.03374953640746692
2020-05-09,Nebraska,0.017064846416382284
2020-03-23,Illinois,0.040064102564102644
2020-03-23,North Dakota,0.0027173913043478937
2020-03-23,Washington,0.04327839443883841
2020-03-23,District of Columbia,0.01614298068607667
2020-03-23,Oklahoma,0.04464523458718683
2020-03-23,Oregon,0.027204000238109316
2020-03-23,Delaware,0.02161945751176053
2020-03-23,North Carolina,0.015695915279879014
2020-03-23,Missouri,0.02940038684719526
2020-03-23,Arizona,0.014692726829136138
2020-03-23,New Hampshire,0.01855379188712525
2020-03-23,Vermont,0.0
2020-03-23,New Jersey,0.004901960784313708
2020-03-23,New York,0.009971509971509862
2020-03-23,Connecticut,0.03209586466165404
2020-03-23,Wisconsin,0.027235674898105966
2020-03-23,Virginia,0.04204885087086474
2020-03-23,Arkansas,0.04493964716805943
2020-03-23,Virgin Islands,0.084171322160149
2020-03-23,Wyoming,0.01085860283735629
2020-03-23,California,0.01742738589211612
2020-03-23,Tennessee,0.026707910520955114
2020-03-23,Alaska,0.01713781174461193
2020-03-23,Texas,0.00897808891717422
2020-03-23,Utah,0.0852916781863422
2020-03-23,Mississippi,0.041894122127713596
2020-03-23,West Virginia,0.016294439380127645
2020-03-23,Hawaii,0.0
2020-03-23,Massachusetts,0.05209864445533241
2020-03-23,Kansas,0.006753154433978947
2020-03-23,Kentucky,0.018547140649149974
2020-03-23,Idaho,0.018118173525949466
2020-03-23,Louisiana,0.026550868486352464
2020-03-23,Maine,0.007097118298664773
2020-03-23,Indiana,0.034706427428186304
2020-03-23,Minnesota,0.033469387755102
2020-03-23,Colorado,0.0
2020-03-23,South Carolina,0.02417700498192832
2020-03-23,Florida,0.020524233432245298
2020-03-23,Northern Mariana Islands,0.02899601304820587
2020-03-23,Michigan,0.01839900362318847
2020-03-23,Georgia,0.026133333333333342
2020-03-23,Nevada,0.029113137173642833
2020-03-23,Rhode Island,0.012431552464111206
2020-03-23,Pennsylvania,0.019872515935507984
2020-03-23,Guam,0.020477301814349147
2020-03-23,Ohio,0.03476791211444441
2020-03-23,Puerto Rico,0.023094254600075192
2020-03-23,Maryland,0.005543237250554389
2020-03-23,Iowa,0.0
2020-03-23,Montana,0.039195567412271703
2020-03-23,New Mexico,0.011653268523711624
2020-03-23,South Dakota,0.014693877551020362
2020-03-23,Alabama,0.0399425974647214
2020-03-23,Nebraska,0.01342281879194629
2020-03-22,Illinois,0.03010548773260635
2020-03-22,North Dakota,0.0027100271002709064
2020-03-22,Washington,0.04320257925846316
2020-03-22,District of Columbia,0.024397163120567278
2020-03-22,Oklahoma,0.03294929309407291
2020-03-22,Oregon,0.026889197960129785
2020-03-22,Delaware,0.012213840175043345
2020-03-22,North Carolina,0.07577732265872283
2020-03-22,Missouri,0.026118000751597092
2020-03-22,Arizona,0.015041008789506094
2020-03-22,New Hampshire,0.029366948330793674
2020-03-22,Vermont,0.0
2020-03-22,New Jersey,0.001626016260162677
2020-03-22,New York,0.014574518100611167
2020-03-22,Connecticut,0.03452776639499766
2020-03-22,Wisconsin,0.04028380712318547
2020-03-22,Virginia,0.0289783404213233
2020-03-22,Arkansas,0.0472720810378533
2020-03-22,Virgin Islands,0.021298522844383383
2020-03-22,Wyoming,0.013402507565931643
2020-03-22,California,0.022838499184339334
2020-03-22,Tennessee,0.03843186243891683
2020-03-22,Alaska,0.024960510025472837
2020-03-22,Texas,0.01549863711112609
2020-03-22,Utah,0.09272704114125596
2020-03-22,Mississippi,0.026440843182649054
2020-03-22,West Virginia,0.027469447247449263
2020-03-22,Hawaii,0.0
2020-03-22,Massachusetts,0.051071095932940125
2020-03-22,Kansas,0.013945278022947871
2020-03-22,Kentucky,0.03983308042488609
2020-03-22,Idaho,0.009931619612077114
2020-03-22,Louisiana,0.03698332124728054
2020-03-22,Maine,0.008406319740157153
2020-03-22,Indiana,0.040706667752177905
2020-03-22,Minnesota,0.04502369668246442
2020-03-22,Colorado,0.0714285714285714
2020-03-22,South Carolina,0.0289474939195955
2020-03-22,Florida,0.017930700266537425
2020-03-22,Northern Mariana Islands,0.02712222613596338
2020-03-22,Michigan,0.018937498841884892
2020-03-22,Georgia,0.022869022869022926
2020-03-22,Nevada,0.02738346924393431
2020-03-22,Rhode Island,0.013886858646396716
2020-03-22,Pennsylvania,0.02169117647058827
2020-03-22,Guam,0.013426779786056775
2020-03-22,Ohio,0.03368721927317275
2020-03-22,Puerto Rico,0.028629106258029058
2020-03-22,Maryland,0.0011025358324145973
2020-03-22,Iowa,0.0
2020-03-22,Montana,0.0
2020-03-22,New Mexico,0.03936183318960218
2020-03-22,South Dakota,0.027353177795655714
2020-03-22,Alabama,0.04093836246550131
2020-03-22,Nebraska,0.04470198675496695
2020-03-24,Illinois,0.040846853066390576
2020-03-24,North Dakota,0.008108108108108025
2020-03-24,Washington,0.024518388791593626
2020-03-24,District of Columbia,0.02298532262531161
2020-03-24,Oklahoma,0.027867800681066646
2020-03-24,Oregon,0.03069977426636572
2020-03-24,Delaware,0.02545571866430074
2020-03-24,North Carolina,0.027864312911041855
2020-03-24,Missouri,0.03534151254349016
2020-03-24,Arizona,0.02174027478022844
2020-03-24,New Hampshire,0.026914278024491978
2020-03-24,Vermont,0.0
2020-03-24,New Jersey,0.004870129870129913
2020-03-24,New York,0.009267840593141896
2020-03-24,Connecticut,0.03870078047062964
2020-03-24,Wisconsin,0.029435520057435216
2020-03-24,Virginia,0.062956555171088
2020-03-24,Arkansas,0.05888342100797561
2020-03-24,Virgin Islands,0.03817692566431208
2020-03-24,Wyoming,0.008302704121816662
2020-03-24,California,0.06060606060606055
2020-03-24,Tennessee,0.042918303081767695
2020-03-24,Alaska,0.023547379382159006
2020-03-24,Texas,0.012511368930100408
2020-03-24,Utah,0.09150250611959443
2020-03-24,Mississippi,0.031101614434947855
2020-03-24,West Virginia,0.02673505019642075
2020-03-24,Hawaii,0.0
2020-03-24,Massachusetts,0.06188155368483228
2020-03-24,Kansas,0.01984679665738165
2020-03-24,Kentucky,0.03721269609631528
2020-03-24,Idaho,0.013230722571840214
2020-03-24,Louisiana,0.04708624708624698
2020-03-24,Maine,0.010704148388761547
2020-03-24,Indiana,0.05069232574513016
2020-03-24,Minnesota,0.03628117913832196
2020-03-24,Colorado,0.0
2020-03-24,South Carolina,0.025723025583982206
2020-03-24,Florida,0.03070697452987381
2020-03-24,Northern Mariana Islands,0.02503429355281206
2020-03-24,Michigan,0.021095128116532358
2020-03-24,Georgia,0.03201219512195119
2020-03-24,Nevada,0.031847133757961776
2020-03-24,Rhode Island,0.029700115340253852
2020-03-24,Pennsylvania,0.04534005037783384
2020-03-24,Guam,0.027007352405911123
2020-03-24,Ohio,0.03501594198809288
2020-03-24,Puerto Rico,0.021231043710972397
2020-03-24,Maryland,0.008810572687224738
2020-03-24,Iowa,0.030303030303030276
2020-03-24,Montana,0.06486966824644558
2020-03-24,New Mexico,0.018609612991169255
2020-03-24,South Dakota,0.01644479248238051
2020-03-24,Alabama,0.03501988510826326
2020-03-24,Nebraska,0.006339144215530945
2020-03-25,Illinois,0.037475127128012486
2020-03-25,North Dakota,0.008042895442359255
2020-03-25,Washington,0.05842131724484667
2020-03-25,District of Columbia,0.014347590687601608
2020-03-25,Oklahoma,0.0341703877978905
2020-03-25,Oregon,0.024912395970214662
2020-03-25,Delaware,0.019726906619682794
2020-03-25,North Carolina,0.024246506145815694
2020-03-25,Missouri,0.04333215422709591
2020-03-25,Arizona,0.009556929417825932
2020-03-25,New Hampshire,0.01851002489844067
2020-03-25,Vermont,0.0017889087656528524
2020-03-25,New Jersey,0.0
2020-03-25,New York,0.012396694214876103
2020-03-25,Connecticut,0.040761560407898134
2020-03-25,Wisconsin,0.0295527852846309
2020-03-25,Virginia,0.03598878741296674
2020-03-25,Arkansas,0.08189102564102568
2020-03-25,Virgin Islands,0.020249473513688665
2020-03-25,Wyoming,0.006606997558991079
2020-03-25,California,0.03308270676691727
2020-03-25,Tennessee,0.037861310897000955
2020-03-25,Alaska,0.021866225363193603
2020-03-25,Texas,0.014810595272002347
2020-03-25,Utah,0.07721059376334893
2020-03-25,Mississippi,0.04651162790697683
2020-03-25,West Virginia,0.017430120097778667
2020-03-25,Hawaii,0.004385964912280604
2020-03-25,Massachusetts,0.0890125173852574
2020-03-25,Kansas,0.014339364970979762
2020-03-25,Kentucky,0.036581076327822704
2020-03-25,Idaho,0.013611703520784335
2020-03-25,Louisiana,0.04029385574354416
2020-03-25,Maine,0.008629415704755727
2020-03-25,Indiana,0.033355669719306036
2020-03-25,Minnesota,0.03938730853391692
2020-03-25,Colorado,0.0
2020-03-25,South Carolina,0.040079526456102244
2020-03-25,Florida,0.021709006928406493
2020-03-25,Northern Mariana Islands,0.026430244228839106
2020-03-25,Michigan,0.02407879036135996
2020-03-25,Georgia,0.06154603643525358
2020-03-25,Nevada,0.02364672364672371
2020-03-25,Rhode Island,0.03150378045365443
2020-03-25,Pennsylvania,0.0822719449225473
2020-03-25,Guam,0.011908137227105264
2020-03-25,Ohio,0.034376533449648417
2020-03-25,Puerto Rico,0.03406708595387831
2020-03-25,Maryland,0.0032751091703056012
2020-03-25,Iowa,0.014705882352941124
2020-03-25,Montana,0.035790449698655635
2020-03-25,New Mexico,0.016873218129981993
2020-03-25,South Dakota,0.02003081664098616
2020-03-25,Alabama,0.04066602625680438
2020-03-25,Nebraska,0.014173228346456623
2020-03-26,Illinois,0.030154501864677608
2020-03-26,North Dakota,0.0026595744680850686
2020-03-26,Washington,0.04123123693710817
2020-03-26,District of Columbia,0.0
2020-03-26,Oklahoma,0.034171103132351055
2020-03-26,Oregon,0.029275068112612823
2020-03-26,Delaware,0.01767918299342819
2020-03-26,North Carolina,0.03189215847443694
2020-03-26,Missouri,0.03441261230717063
2020-03-26,Arizona,0.02046388201372773
2020-03-26,New Hampshire,0.012608961368973048
2020-03-26,Vermont,0.0
2020-03-26,New Jersey,0.001615508885298933
2020-03-26,New York,0.01133786848072571
2020-03-26,Connecticut,0.03148409510368033
2020-03-26,Wisconsin,0.02620660457239632
2020-03-26,Virginia,0.018678537138867135
2020-03-26,Arkansas,0.02547770700636942
2020-03-26,Virgin Islands,0.02715147665925688
2020-03-26,Wyoming,0.018171236420072345
2020-03-26,California,0.024745269286754024
2020-03-26,Tennessee,0.034191945606694585
2020-03-26,Alaska,0.018716896977420294
2020-03-26,Texas,0.008981195621667215
2020-03-26,Utah,0.06959452760979468
2020-03-26,Mississippi,0.03168316831683171
2020-03-26,West Virginia,0.01713151572129945
2020-03-26,Hawaii,0.0
2020-03-26,Massachusetts,0.051468710089399794
2020-03-26,Kansas,0.01750252440255795
2020-03-26,Kentucky,0.021717000339328107
2020-03-26,Idaho,0.012040988084515813
2020-03-26,Louisiana,0.022469505670875245
2020-03-26,Maine,0.008085073435694534
2020-03-26,Indiana,0.03660206066719507
2020-03-26,Minnesota,0.027368421052631486
2020-03-26,Colorado,0.06666666666666665
2020-03-26,South Carolina,0.029498653227908678
2020-03-26,Florida,0.014918625678119302
2020-03-26,Northern Mariana Islands,0.02998696219035213
2020-03-26,Michigan,0.020173562198918304
2020-03-26,Georgia,0.0078849721706864
2020-03-26,Nevada,0.01948232674645145
2020-03-26,Rhode Island,0.02226143613411158
2020-03-26,Pennsylvania,0.07919847328244267
2020-03-26,Guam,0.02794900532361999
2020-03-26,Ohio,0.023877922146377406
2020-03-26,Puerto Rico,0.031086332150701113
2020-03-26,Maryland,0.0021762785636560977
2020-03-26,Iowa,0.0
2020-03-26,Montana,0.03822397278667977
2020-03-26,New Mexico,0.008697144818904823
2020-03-26,South Dakota,0.01812688821752273
2020-03-26,Alabama,0.03579487179487173
2020-03-26,Nebraska,0.013975155279503104
2020-05-11,Illinois,0.02285891601158463
2020-05-11,North Dakota,0.0026525198938991412
2020-05-11,Washington,0.014507299270072993
2020-05-11,District of Columbia,0.07072324526287699
2020-05-11,Oklahoma,0.01836166646713755
2020-05-11,Oregon,0.017023926921679644
2020-05-11,Delaware,0.017281105990783363
2020-05-11,North Carolina,0.02708300143380593
2020-05-11,Missouri,0.027859718125204935
2020-05-11,Arizona,0.01487760358062662
2020-05-11,New Hampshire,0.024967440678504538
2020-05-11,Vermont,0.0
2020-05-11,New Jersey,0.001612903225806539
2020-05-11,New York,0.0008968609865471766
2020-05-11,Connecticut,0.02176086727712878
2020-05-11,Wisconsin,0.016254795989933513
2020-05-11,Virginia,0.024676548710478974
2020-05-11,Arkansas,0.017622418026866926
2020-05-11,Virgin Islands,0.0026279177616324034
2020-05-11,Wyoming,0.005811368688472429
2020-05-11,California,0.019886363636363535
2020-05-11,Tennessee,0.03334597635754477
2020-05-11,Alaska,0.01368202963136711
2020-05-11,Texas,0.008152348347063132
2020-05-11,Utah,0.044582445082954836
2020-05-11,Mississippi,0.013115802943058252
2020-05-11,West Virginia,0.01735647530040052
2020-05-11,Hawaii,0.0
2020-05-11,Massachusetts,0.011538928701566808
2020-05-11,Kansas,0.012239497188223591
2020-05-11,Kentucky,0.01992693457323158
2020-05-11,Idaho,0.010555494766021134
2020-05-11,Louisiana,0.017789870238593464
2020-05-11,Maine,0.006315745940405071
2020-05-11,Indiana,0.027524848821853132
2020-05-11,Minnesota,0.018442622950819665
2020-05-11,Colorado,0.0
2020-05-11,South Carolina,0.01641558003122756
2020-05-11,Florida,0.022048997772828427
2020-05-11,Northern Mariana Islands,0.021518987341772045
2020-05-11,Michigan,0.023456811169260572
2020-05-11,Georgia,0.011504832029452405
2020-05-11,Nevada,0.025935025935025946
2020-05-11,Rhode Island,0.016199707874120284
2020-05-11,Pennsylvania,0.036545829649277994
2020-05-11,Guam,0.026235093696763245
2020-05-11,Ohio,0.0305799377075342
2020-05-11,Puerto Rico,0.024250368671145273
2020-05-11,Maryland,0.005428881650380024
2020-05-11,Iowa,0.0
2020-05-11,Montana,0.03815312984997421
2020-05-11,New Mexico,0.008622156673662618
2020-05-11,South Dakota,0.011127596439169052
2020-05-11,Alabama,0.027725517377958253
2020-05-11,Nebraska,0.013782542113323082
2020-05-12,Illinois,0.027808676307007785
2020-05-12,North Dakota,0.005291005291005346
2020-05-12,Washington,0.023473333932907625
2020-05-12,District of Columbia,0.007726819541375773
2020-05-12,Oklahoma,0.02149858194589349
2020-05-12,Oregon,0.01010461852513389
2020-05-12,Delaware,0.006288370984085301
2020-05-12,North Carolina,0.01830308670699554
2020-05-12,Missouri,0.018654336734693855
2020-05-12,Arizona,0.009510200059130725
2020-05-12,New Hampshire,0.005609446183407085
2020-05-12,Vermont,0.0
2020-05-12,New Jersey,0.0032206119162641045
2020-05-12,New York,0.012992831541218663
2020-05-12,Connecticut,0.01881228915042099
2020-05-12,Wisconsin,0.020338570210693074
2020-05-12,Virginia,0.03461827912032778
2020-05-12,Arkansas,0.01646557842441454
2020-05-12,Virgin Islands,0.034535923527597934
2020-05-12,Wyoming,0.006567107631105351
2020-05-12,California,0.01810584958217265
2020-05-12,Tennessee,0.024164194170005704
2020-05-12,Alaska,0.008599745478385046
2020-05-12,Texas,0.008701927158502487
2020-05-12,Utah,0.046850044365572385
2020-05-12,Mississippi,0.018208609620040006
2020-05-12,West Virginia,0.012012921461740378
2020-05-12,Hawaii,0.0021834061135370675
2020-05-12,Massachusetts,0.029658981748318825
2020-05-12,Kansas,0.005228758169934622
2020-05-12,Kentucky,0.0289807880169326
2020-05-12,Idaho,0.010199809430312179
2020-05-12,Louisiana,0.042360682706148456
2020-05-12,Maine,0.004726161505561377
2020-05-12,Indiana,0.019346546709057666
2020-05-12,Minnesota,0.01810865191146882
2020-05-12,Colorado,0.1875
2020-05-12,South Carolina,0.029021008054471498
2020-05-12,Florida,0.005229897581172427
2020-05-12,Northern Mariana Islands,0.017967781908302394
2020-05-12,Michigan,0.008661325515931795
2020-05-12,Georgia,0.02638762511373982
2020-05-12,Nevada,0.015611140677665336
2020-05-12,Rhode Island,0.018162811969162362
2020-05-12,Pennsylvania,0.027580324139891976
2020-05-12,Guam,0.024103585657370585
2020-05-12,Ohio,0.023753028448684876
2020-05-12,Puerto Rico,0.018077107662773928
2020-05-12,Maryland,0.0
2020-05-12,Iowa,0.0
2020-05-12,Montana,0.04106972301814715
2020-05-12,New Mexico,0.021989764355210717
2020-05-12,South Dakota,0.005135730007336692
2020-05-12,Alabama,0.019462375951440514
2020-05-12,Nebraska,0.010574018126888296
2020-05-13,Illinois,0.029515938606847758
2020-05-13,North Dakota,0.007894736842105177
2020-05-13,Washington,0.03128295254833047
2020-05-13,District of Columbia,0.029928271085827296
2020-05-13,Oklahoma,0.023534827516759282
2020-05-13,Oregon,0.015662102763603247
2020-05-13,Delaware,0.016822153117133087
2020-05-13,North Carolina,0.026808834729626918
2020-05-13,Missouri,0.015025825637815071
2020-05-13,Arizona,0.022965783179577315
2020-05-13,New Hampshire,0.026596400394477415
2020-05-13,Vermont,0.0008928571428572507
2020-05-13,New Jersey,0.0016051364365972098
2020-05-13,New York,0.014595311808934142
2020-05-13,Connecticut,0.051122935176876494
2020-05-13,Wisconsin,0.02156441473700954
2020-05-13,Virginia,0.04356259597510714
2020-05-13,Arkansas,0.026672252478704195
2020-05-13,Virgin Islands,0.043666169895678175
2020-05-13,Wyoming,0.007371161506853685
2020-05-13,California,0.010259917920656614
2020-05-13,Tennessee,0.020637338350804946
2020-05-13,Alaska,0.011088170069587733
2020-05-13,Texas,0.008837268021714362
2020-05-13,Utah,0.05890828954060012
2020-05-13,Mississippi,0.02418854661980574
2020-05-13,West Virginia,0.009875311720698221
2020-05-13,Hawaii,0.004357298474945592
2020-05-13,Massachusetts,0.01830903790087457
2020-05-13,Kansas,0.025845253576072924
2020-05-13,Kentucky,0.02499999999999991
2020-05-13,Idaho,0.00570224016577936
2020-05-13,Louisiana,0.028210692444269103
2020-05-13,Maine,0.004201398323530947
2020-05-13,Indiana,0.02209834760103524
2020-05-13,Minnesota,0.03491436100131762
2020-05-13,Colorado,0.0
2020-05-13,South Carolina,0.019043776477708274
2020-05-13,Florida,0.02557988293951885
2020-05-13,Northern Mariana Islands,0.022215459525258607
2020-05-13,Michigan,0.014036362435391414
2020-05-13,Georgia,0.019060283687943214
2020-05-13,Nevada,0.014323144104803509
2020-05-13,Rhode Island,0.017325462012320436
2020-05-13,Pennsylvania,0.013558384061981288
2020-05-13,Guam,0.022952732931336373
2020-05-13,Ohio,0.03318044305650436
2020-05-13,Puerto Rico,0.014142049025769987
2020-05-13,Maryland,0.001079913606911509
2020-05-13,Iowa,0.0
2020-05-13,Montana,0.029118468288791277
2020-05-13,New Mexico,0.011556240369799742
2020-05-13,South Dakota,0.006569343065693456
2020-05-13,Alabama,0.01890180512238926
2020-05-13,Nebraska,0.008968609865470878
2020-05-14,Illinois,0.02255351681957185
2020-05-14,North Dakota,0.0
2020-05-14,Washington,0.03749147920927065
2020-05-14,District of Columbia,0.01729106628242083
2020-05-14,Oklahoma,0.029065354884047823
2020-05-14,Oregon,0.016863154753022025
2020-05-14,Delaware,0.015204031107098226
2020-05-14,North Carolina,0.03130099391781638
2020-05-14,Missouri,0.015265998457979935
2020-05-14,Arizona,0.011427889776929545
2020-05-14,New Hampshire,0.016661162979195954
2020-05-14,Vermont,0.0
2020-05-14,New Jersey,0.004807692307692291
2020-05-14,New York,0.013513513513513598
2020-05-14,Connecticut,0.020512697191227502
2020-05-14,Wisconsin,0.014332450537466901
2020-05-14,Virginia,0.02919764560099125
2020-05-14,Arkansas,0.027203482045701888
2020-05-14,Virgin Islands,0.014136798514922111
2020-05-14,Wyoming,0.01905592228172881
2020-05-14,California,0.025727826675693954
2020-05-14,Tennessee,0.022034295078129595
2020-05-14,Alaska,0.01468512075833206
2020-05-14,Texas,0.007529303800108522
2020-05-14,Utah,0.0338589610181701
2020-05-14,Mississippi,0.018368994751715828
